Time,Time Code,Country Name,Country Code,GDP per capita (current US$) [NY.GDP.PCAP.CD],Urban population (% of total population) [SP.URB.TOTL.IN.ZS],Population growth (annual %) [SP.POP.GROW],"Agriculture, forestry, and fishing, value added (% of GDP) [NV.AGR.TOTL.ZS]"
2011,YR2011,United States,USA,50065.9665041742,80.944,0.726786704810745,1.20055910284662
2012,YR2012,Australia,AUS,68027.8417067378,85.402,1.74582000067359,2.26809636459164
2012,YR2012,Austria,AUT,48564.9173350875,57.147,0.45593747231891,1.3485513899381
2012,YR2012,Belgium,BEL,44670.5606845101,97.744,0.620163579337378,0.781226734946645
2012,YR2012,Canada,CAN,52669.0899632316,81.137,1.08581726304756,1.81134574390941
2012,YR2012,Chile,CHL,15354.6184041413,87.189,0.96307999965156,3.27493353961752
2012,YR2012,Czechia,CZE,19870.8012123403,73.197,0.139925655740972,2.25118564547244
2012,YR2012,Denmark,DNK,58507.5080517852,87.142,0.376272242619955,1.65472753047184
2012,YR2012,Estonia,EST,17403.2053254767,67.974,-0.357944411443807,3.31546320909195
2012,YR2012,Finland,FIN,47708.0612784469,84.841,0.475809486683209,2.31449932102051
2012,YR2012,France,FRA,40872.3624615688,78.878,0.483998961260596,1.63179503677703
2012,YR2012,Greece,GRC,21912.9982879517,77.004,-0.540752950543684,3.44106864571792
2012,YR2012,Germany,DEU,43855.8544658618,77.17,0.187727800567293,0.847918814268698
2012,YR2012,Hungary,HUN,12989.1802815896,69.678,-0.516437606548041,3.88978874991118
2012,YR2012,Iceland,ISL,45995.5478789467,93.6,0.532100734916982,6.56118230413383
2012,YR2012,Ireland,IRL,49026.0230672702,61.942,0.4237438032978,0.987786848368475
2012,YR2012,Israel,ISR,32667.6068723254,91.96,1.84615132126711,1.30427042153324
2012,YR2012,Italy,ITA,35051.5212697703,68.684,0.269541239520996,1.9707531347602
2012,YR2012,Japan,JPN,49145.2804308193,91.148,-0.159710675844347,1.12285396244805
2012,YR2012,"Korea, Rep.",KOR,25466.7605170594,81.851,0.525713660600414,2.1861850409628
2012,YR2012,Latvia,LVA,13847.3379393194,67.897,-1.24035915329271,3.45474494120834
2012,YR2012,Luxembourg,LUX,112584.676270958,89.249,2.40154189982875,0.287951499538819
2012,YR2012,Lithuania,LTU,14367.709424872,66.864,-1.34120198821595,3.97945678983967
2012,YR2012,Mexico,MEX,10241.727828043,78.405,1.35529442643505,3.17392496725059
2012,YR2012,Netherlands,NLD,50070.1416045904,88.588,0.370055034770235,1.65950447649648
2012,YR2012,New Zealand,NZL,39973.3807587223,86.161,0.548220797298334,5.51752042632041
2012,YR2012,Norway,NOR,101524.141851985,79.874,1.31344098868985,1.12794879173888
2012,YR2012,Poland,POL,13097.2708482174,60.654,-0.000239076003298365,2.91436343275584
2012,YR2012,Portugal,PRT,20563.7136012629,61.763,-0.405421787747567,1.92410769887828
2012,YR2012,Slovak Republic,SVK,17429.829750132,54.28,0.170183855326072,1.9051089434031
2012,YR2012,Slovenia,SVN,22641.805122503,53.108,0.210024305900448,1.96350552854926
2012,YR2012,Spain,ESP,28322.8092495057,78.902,0.0649259625617232,2.4083041492621
2012,YR2012,Sweden,SWE,58037.8213192173,85.62,0.739763272434863,1.54714585772275
2012,YR2012,Switzerland,CHE,86547.6708907265,73.653,1.06181932886789,0.629370355568408
2012,YR2012,Turkiye,TUR,11795.6334567571,71.974,1.63114823337747,7.69487759202317
2012,YR2012,United Kingdom,GBR,42686.8000524926,81.837,0.695353132322269,0.637404835144407
2012,YR2012,United States,USA,51784.4185738837,81.119,0.733599941250847,1.14932964297306
2013,YR2013,Australia,AUS,68156.6279162085,85.502,1.721151439989,2.28571763293922
2013,YR2013,Austria,AUT,50731.1272541847,57.336,0.589387254692989,1.25472121594195
2013,YR2013,Belgium,BEL,46757.9518559598,97.789,0.471340143966627,0.681174913459581
2013,YR2013,Canada,CAN,52635.1749580433,81.178,1.05659125917789,1.89423151227836
2013,YR2013,Chile,CHL,15777.7815089667,87.246,0.978805917146093,3.47337532789926
2013,YR2013,Czechia,CZE,20133.1691431353,73.29,0.0331699460503076,2.36477116624437
2013,YR2013,Denmark,DNK,61191.1937042028,87.292,0.416901360752097,1.30212758701465
2013,YR2013,Estonia,EST,19056.0019226989,68.122,-0.355891802625531,3.08811099529242
2013,YR2013,Finland,FIN,49892.2233632732,85.125,0.460723772785295,2.36735333127774
2013,YR2013,France,FRA,42605.0443782179,79.135,0.514773829097755,1.45863217691004
2013,YR2013,Greece,GRC,21787.7877636035,77.355,-0.725120806658085,3.38260275850521
2013,YR2013,Germany,DEU,46298.9229177341,77.18,0.272900214681538,0.942643214114216
2013,YR2013,Hungary,HUN,13719.9505393621,69.953,-0.27536875707442,3.91569222279057
2013,YR2013,Iceland,ISL,49804.9829978371,93.633,0.945885900369151,5.85604625769497
2013,YR2013,Ireland,IRL,51533.0345651701,62.141,0.526556158855653,1.08521031466851
2013,YR2013,Israel,ISR,36499.4561082284,92.031,1.86605289478673,1.30120145765742
2013,YR2013,Italy,ITA,35560.0814062288,68.979,1.1592511168095,2.14458980749233
2013,YR2013,Japan,JPN,40898.6478964744,91.226,-0.144271883387076,1.06671782970179
2013,YR2013,"Korea, Rep.",KOR,27182.7343101936,81.779,0.455218622164662,2.09904711367279
2013,YR2013,Latvia,LVA,15007.4918561719,67.925,-1.07103480329077,3.1736633813955
2013,YR2013,Luxembourg,LUX,120000.140729859,89.574,2.31117625275217,0.261907196956465
2013,YR2013,Lithuania,LTU,15729.6524666512,66.986,-1.01200736818103,3.54492086525905
2013,YR2013,Mexico,MEX,10725.1835873796,78.699,1.31555760676608,3.13878369494526
2013,YR2013,Netherlands,NLD,52198.8975607454,89.187,0.294820793441482,1.79086489326427
2013,YR2013,New Zealand,NZL,42976.6495882584,86.221,0.768347998194806,7.03371664955561
2013,YR2013,Norway,NOR,102913.450843674,80.286,1.20914158930136,1.31530621016246
2013,YR2013,Poland,POL,13696.4663046143,60.529,-0.0603600174744649,3.09116767594327
2013,YR2013,Portugal,PRT,21653.1959752225,62.352,-0.548815210952228,2.09548269898385
2013,YR2013,Slovak Republic,SVK,18208.4175936578,54.14,0.107458009492367,2.22652433451187
2013,YR2013,Slovenia,SVN,23503.2824850255,53.332,0.135726228915631,1.97122520387357
2013,YR2013,Spain,ESP,29067.809460022,79.133,-0.327669039579687,2.62234061320255
2013,YR2013,Sweden,SWE,61126.9431963979,85.936,0.847348652246305,1.46654001874605
2013,YR2013,Switzerland,CHE,88109.4867524037,73.674,1.14987975781229,0.656479392646711
2013,YR2013,Turkiye,TUR,12614.7816100386,72.531,1.69274545557577,6.67610812297851
2013,YR2013,United Kingdom,GBR,43713.8141242308,82.102,0.669740535540783,0.637535517007732
2013,YR2013,United States,USA,53291.1276891406,81.299,0.692860276624581,1.32108416447024
2014,YR2014,Australia,AUS,62511.6905895284,85.602,1.49156648912847,2.22094606810034
2014,YR2014,Austria,AUT,51786.3771747905,57.526,0.781541632525841,1.20074056404147
2014,YR2014,Belgium,BEL,47764.0715120833,97.833,0.44392928847521,0.637835968092569
2014,YR2014,Canada,CAN,50955.9983232404,81.218,1.00533757867378,1.58654807741954
2014,YR2014,Chile,CHL,14606.9967241905,87.303,1.06117867141393,3.94662062999462
2014,YR2014,Czechia,CZE,19890.9199056648,73.384,0.105277581527518,2.41345254208349
2014,YR2014,Denmark,DNK,62548.9847332908,87.41,0.507053283010163,1.38246259773525
2014,YR2014,Estonia,EST,20261.0667303886,68.269,-0.262256175097854,3.16426999575923
2014,YR2014,Finland,FIN,50327.2402902632,85.175,0.413560207519414,2.39829480369459
2014,YR2014,France,FRA,43068.5487241739,79.394,0.473706907839969,1.55635615985933
2014,YR2014,Greece,GRC,21616.7100094908,77.702,-0.666113290031891,3.58413350571669
2014,YR2014,Germany,DEU,48023.8699845462,77.19,0.416877359168292,0.904547674923055
2014,YR2014,Hungary,HUN,14298.833667395,70.227,-0.269378767165116,3.93478243181583
2014,YR2014,Iceland,ISL,54576.7448146565,93.667,1.11250475522796,5.27785989422778
2014,YR2014,Ireland,IRL,55599.850799684,62.34,0.731001376585771,1.24588067114512
2014,YR2014,Israel,ISR,37847.6499432106,92.104,1.91954379859591,1.20588834068293
2014,YR2014,Italy,ITA,35565.7213771496,69.272,0.917504095962437,1.99786088974992
2014,YR2014,Japan,JPN,38475.3952461838,91.304,-0.132694222147042,0.996605700341743
2014,YR2014,"Korea, Rep.",KOR,29249.5752209742,81.707,0.628149861433639,2.05667705037638
2014,YR2014,Latvia,LVA,15742.3913381908,67.952,-0.941743354234222,3.54078138807732
2014,YR2014,Luxembourg,LUX,123678.702143275,89.884,2.35697870484045,0.289550438585059
2014,YR2014,Lithuania,LTU,16551.018202078,67.108,-0.859827343070249,3.42319060134286
2014,YR2014,Mexico,MEX,10928.9160089988,78.993,1.27768636604222,3.13208940239957
2014,YR2014,Netherlands,NLD,52900.537415323,89.69,0.359828172726548,1.73834058014176
2014,YR2014,New Zealand,NZL,44572.8987536626,86.281,1.66101200071152,4.77685746074917
2014,YR2014,Norway,NOR,97019.1827527462,80.692,1.12773667734928,1.44284252426282
2014,YR2014,Poland,POL,14271.3058536202,60.403,-0.0748462292920506,2.84816192197022
2014,YR2014,Portugal,PRT,22103.7009703321,62.936,-0.539190466792077,2.07611116482919
2014,YR2014,Slovak Republic,SVK,18655.7901089421,54,0.0970454215834878,2.75332283955059
2014,YR2014,Slovenia,SVN,24247.1733184083,53.557,0.0983519219451147,2.01709653525567
2014,YR2014,Spain,ESP,29500.7894328615,79.366,-0.298951059088036,2.53633649111861
2014,YR2014,Sweden,SWE,60020.3604576572,86.247,0.992219728591882,1.44329819446845
2014,YR2014,Switzerland,CHE,89684.7075795936,73.696,1.22010397343287,0.70129196236405
2014,YR2014,Turkiye,TUR,12157.9904337823,73.077,1.70264361643927,6.55723547339657
2014,YR2014,United Kingdom,GBR,47787.2412984884,82.365,0.736463978721671,0.746524020846814
2014,YR2014,United States,USA,55123.8497869046,81.483,0.733361519937424,1.17206510494526
2015,YR2015,Australia,AUS,56707.0220772116,85.701,1.43921665259925,2.37609867379823
2015,YR2015,Austria,AUT,44195.8175947748,57.715,1.12099250236958,1.1297901935645
2015,YR2015,Belgium,BEL,41008.296719472,97.876,0.579446241677791,0.6864147804639
2015,YR2015,Canada,CAN,43596.1355365546,81.259,0.746339477969813,1.86983594598587
2015,YR2015,Chile,CHL,13495.0106099649,87.36,1.17771785691816,3.7094042753649
2015,YR2015,Czechia,CZE,17829.6983223668,73.477,0.196588748472653,2.21121387268241
2015,YR2015,Denmark,DNK,53254.8563700916,87.526,0.706423849687002,0.957580201288368
2015,YR2015,Estonia,EST,17402.0376128079,68.416,0.0655525295417938,2.85804688997265
2015,YR2015,Finland,FIN,42801.9081167285,85.225,0.329383885818507,2.25370768976039
2015,YR2015,France,FRA,36652.9223052178,79.655,0.355569240058298,1.60564438654459
2015,YR2015,Greece,GRC,18083.8779056547,78.046,-0.658861360878339,3.86470314774326
2015,YR2015,Germany,DEU,41103.2564363768,77.2,0.865702643950251,0.684691591379231
2015,YR2015,Hungary,HUN,12720.7120220668,70.5,-0.237855001984657,3.78846931262631
2015,YR2015,Iceland,ISL,52951.6815110898,93.7,1.04194038662969,5.31074407801313
2015,YR2015,Ireland,IRL,62012.4849258149,62.538,0.944845307474728,0.896199998748098
2015,YR2015,Israel,ISR,35808.4364289727,92.179,1.98128897562083,1.24469096333403
2015,YR2015,Italy,ITA,30242.3861352184,69.565,-0.0963761331392095,2.06523676190304
2015,YR2015,Japan,JPN,34960.6393843385,91.381,-0.106124993746747,1.03412007048647
2015,YR2015,"Korea, Rep.",KOR,28732.2310762599,81.634,0.527288497407793,2.00390779269061
2015,YR2015,Latvia,LVA,13786.4567953114,67.98,-0.818626340945853,3.49467522671827
2015,YR2015,Luxembourg,LUX,105462.012584423,90.179,2.35995118136865,0.223732628740735
2015,YR2015,Lithuania,LTU,14263.9645773495,67.23,-0.940753796646208,3.42067512033113
2015,YR2015,Mexico,MEX,9616.64555810607,79.285,1.24116450246976,3.19192365688526
2015,YR2015,Netherlands,NLD,45193.4032187971,90.173,0.443220089035769,1.72432783388019
2015,YR2015,New Zealand,NZL,38630.7265886928,86.341,2.0360339086492,4.47129317772382
2015,YR2015,Norway,NOR,74355.5158575643,81.091,0.995084736958414,1.53755759894676
2015,YR2015,Poland,POL,12578.4954734362,60.278,-0.0666411009657168,2.37464410875059
2015,YR2015,Portugal,PRT,19250.1065376852,63.514,-0.414141101993213,2.09944392552801
2015,YR2015,Slovak Republic,SVK,16342.2162621093,53.889,0.0950338786482762,2.19798438934877
2015,YR2015,Slovenia,SVN,20890.1664304173,53.781,0.075190689011533,2.09659621336938
2015,YR2015,Spain,ESP,25742.3688346767,79.602,-0.077588861590047,2.73536317152164
2015,YR2015,Sweden,SWE,51545.4836095322,86.553,1.05745468551674,1.44955838205644
2015,YR2015,Switzerland,CHE,84776.1421659748,73.718,1.13833715247736,0.619280783065276
2015,YR2015,Turkiye,TUR,11006.2795239649,73.611,1.66948158450263,6.86837534505832
2015,YR2015,United Kingdom,GBR,45404.5677734722,82.626,0.792367505802859,0.63445245275453
2015,YR2015,United States,USA,56762.7294515989,81.671,0.73621730882542,1.03393378310334
2016,YR2016,Australia,AUS,49881.7637140466,85.8,1.56194049810399,2.40423129264832
2016,YR2016,Austria,AUT,45307.5878620429,57.905,1.08139629872802,1.11031647926172
2016,YR2016,Belgium,BEL,42012.6227191016,97.919,0.506300002451376,0.628433475870949
2016,YR2016,Canada,CAN,42315.6037056806,81.3,1.13234865466606,1.86222589313529
2016,YR2016,Chile,CHL,13690.9074621215,87.422,1.32520687841934,4.19908937128947
2016,YR2016,Czechia,CZE,18575.2320271915,73.57,0.192048415842684,2.08704712424115
2016,YR2016,Denmark,DNK,54663.9983719195,87.642,0.780392644135167,0.961160974086306
2016,YR2016,Estonia,EST,18295.3429322114,68.563,0.0291122255540077,2.11360999746642
2016,YR2016,Finland,FIN,43814.0265056965,85.275,0.287421401687637,2.31061337452533
2016,YR2016,France,FRA,37062.5335723829,79.917,0.263868788565368,1.43711486668854
2016,YR2016,Greece,GRC,17923.9668134716,78.387,-0.415913028277122,3.51534024837597
2016,YR2016,Germany,DEU,42136.1207907991,77.224,0.807218538573871,0.69843112985447
2016,YR2016,Hungary,HUN,13107.3779137744,70.779,-0.295110604845478,3.88933957319236
2016,YR2016,Iceland,ISL,61987.9263620283,93.735,1.38808149583838,4.58122112342326
2016,YR2016,Ireland,IRL,62861.6391157902,62.737,1.12883406399428,0.947349103961891
2016,YR2016,Israel,ISR,37330.261796968,92.256,1.9603489624817,1.24112898113092
2016,YR2016,Italy,ITA,30960.7315088902,69.855,-0.169884073301448,1.9283733073049
2016,YR2016,Japan,JPN,39375.4731620781,91.457,-0.0511374152133631,1.12498130848332
2016,YR2016,"Korea, Rep.",KOR,29288.8704389833,81.562,0.396851823381145,1.85903488299151
2016,YR2016,Latvia,LVA,14331.7515885049,68.021,-0.913885332226604,3.25954215081562
2016,YR2016,Luxembourg,LUX,106899.293549552,90.46,2.15531198799205,0.214197008159042
2016,YR2016,Lithuania,LTU,15008.3132445526,67.366,-1.27069453298857,3.10876135276592
2016,YR2016,Mexico,MEX,8744.51555912786,79.577,1.20325950587092,3.34646441999055
2016,YR2016,Netherlands,NLD,46039.1059284098,90.635,0.532178879608489,1.76653203206948
2016,YR2016,New Zealand,NZL,40058.1961621466,86.4,2.24603210015584,5.55164392802769
2016,YR2016,Norway,NOR,70460.5605323322,81.485,0.880969815359919,2.09231450531091
2016,YR2016,Poland,POL,12447.4395912808,60.178,-0.04298513087435,2.53723261820447
2016,YR2016,Portugal,PRT,19991.9724878805,64.086,-0.315459016997883,2.06581098417221
2016,YR2016,Slovak Republic,SVK,16512.2929859005,53.806,0.128922329956911,2.24457420158616
2016,YR2016,Slovenia,SVN,21678.3594670629,54.02,0.0731972072415279,1.98017135976102
2016,YR2016,Spain,ESP,26523.3482221547,79.84,0.0844301500680736,2.82572003160238
2016,YR2016,Sweden,SWE,51965.1571531985,86.852,1.25645398510305,1.39874442557708
2016,YR2016,Switzerland,CHE,83073.2800824812,73.739,1.09203117387253,0.65072166738136
2016,YR2016,Turkiye,TUR,10894.6033779275,74.134,1.63994240407574,6.14229206403875
2016,YR2016,United Kingdom,GBR,41499.5557033073,82.886,0.757874492811929,0.566834503763194
2016,YR2016,United States,USA,57866.7449341091,81.862,0.724676067451429,0.942644552842604
2017,YR2017,Australia,AUS,53934.2501750463,85.904,1.68452310845434,2.70247380513086
2017,YR2017,Austria,AUT,47429.1584564387,58.094,0.694621103604983,1.21053643138638
2017,YR2017,Belgium,BEL,44198.4823908691,97.961,0.385228018372369,0.665093660241847
2017,YR2017,Canada,CAN,45129.4292980922,81.35,1.19952071057872,1.88999463244888
2017,YR2017,Chile,CHL,14962.5568471791,87.49,1.42514142087535,4.28097161377037
2017,YR2017,Czechia,CZE,20636.199952435,73.675,0.265642663548985,2.0576068880787
2017,YR2017,Denmark,DNK,57610.0981801135,87.757,0.643350903737356,1.30480035996571
2017,YR2017,Estonia,EST,20437.765376736,68.717,0.121070631466687,2.38620546594402
2017,YR2017,Finland,FIN,46412.1364777169,85.325,0.234670531705453,2.31594204179389
2017,YR2017,France,FRA,38781.0494870836,80.18,0.29020211635109,1.54241477388973
2017,YR2017,Greece,GRC,18582.0893411631,78.724,-0.197783224759792,3.85638896453125
2017,YR2017,Germany,DEU,44652.5891722719,77.261,0.373724559895838,0.851748919550925
2017,YR2017,Hungary,HUN,14623.6966492311,71.062,-0.265860932255517,3.75356686379241
2017,YR2017,Iceland,ISL,72010.1490316258,93.773,2.34558267643862,3.78294287228081
2017,YR2017,Ireland,IRL,69774.0289724953,62.947,1.08867556062,1.17939797218571
2017,YR2017,Israel,ISR,40774.1296073227,92.336,1.93872567441099,1.20730222550317
2017,YR2017,Italy,ITA,32406.7203150134,70.144,-0.14986111697397,1.97268467311393
2017,YR2017,Japan,JPN,38834.0529341227,91.535,-0.081874296046114,1.12844054943922
2017,YR2017,"Korea, Rep.",KOR,31616.8434004683,81.503,0.280968018301691,1.8507562953431
2017,YR2017,Latvia,LVA,15695.1151541059,68.075,-0.886215573292392,3.55239259613126
2017,YR2017,Luxembourg,LUX,110193.213797228,90.727,2.43097641776115,0.23457255011554
2017,YR2017,Lithuania,LTU,16885.4073948373,67.516,-1.39832220092102,3.50751154955695
2017,YR2017,Mexico,MEX,9287.84958732302,79.867,1.16396694963579,3.38107388194982
2017,YR2017,Netherlands,NLD,48675.2223350213,91.077,0.591203366164118,1.85559496359799
2017,YR2017,New Zealand,NZL,42924.9955958449,86.466,2.08872272281936,5.91291729137151
2017,YR2017,Norway,NOR,75496.7540581998,81.871,0.807673181884948,1.97646281978842
2017,YR2017,Poland,POL,13864.6817579973,60.105,0.0124800985844923,2.87229845690723
2017,YR2017,Portugal,PRT,21490.429863104,64.652,-0.243889410358812,2.09586857603127
2017,YR2017,Slovak Republic,SVK,17538.048584386,53.751,0.155178995687406,2.09065502455418
2017,YR2017,Slovenia,SVN,23514.0254604147,54.273,0.0651590392490152,1.83972417134003
2017,YR2017,Spain,ESP,28170.1678643302,80.08,0.234587922968563,2.7885291517876
2017,YR2017,Sweden,SWE,53791.5087298403,87.146,1.34744505956262,1.44353822862843
2017,YR2017,Switzerland,CHE,83352.0886533412,73.761,0.933155888738653,0.623019115233245
2017,YR2017,Turkiye,TUR,10589.667724687,74.644,1.60131223365858,6.03862979568919
2017,YR2017,United Kingdom,GBR,40857.7555829627,83.143,0.679374473924223,0.593378706173113
2017,YR2017,United States,USA,59914.777796976,82.058,0.63264399508256,0.94941971387699
,,,,,,,
,,,,,,,
,,,,,,,
Data from database: World Development Indicators,,,,,,,
Last Updated: 09/16/2022,,,,,,,
