Time,Time Code,Country Name,Country Code,Urban population (% of total population) [SP.URB.TOTL.IN.ZS],Population growth (annual %) [SP.POP.GROW],Agricultural land (% of land area) [AG.LND.AGRI.ZS],"Agriculture, forestry, and fishing, value added (% of GDP) [NV.AGR.TOTL.ZS]"
2010,YR2010,Japan,JPN,90.812,0.0179605415195644,12.6008230452675,1.10828108130349
2010,YR2010,"Korea, Rep.",KOR,81.936,0.49822508440111,18.2407407407407,2.1440163216522
2010,YR2010,Latvia,LVA,67.841,-2.08130508988111,29.0067012711524,4.05728002795226
2010,YR2010,Lithuania,LTU,66.757,-2.09694341985475,44.2329477463103,3.02379271503829
2010,YR2010,Luxembourg,LUX,88.547,1.8254058035237,50.8999945619664,0.268412058048641
2010,YR2010,Mexico,MEX,77.815,1.43814066910139,52.3712029630392,3.21915447615495
2010,YR2010,Netherlands,NLD,87.134,0.512923100553586,55.5084494515268,1.77850926254758
2010,YR2010,New Zealand,NZL,86.16,1.1117260560215,43.3253579431089,6.587915924895
2010,YR2010,Norway,NOR,79.102,1.24566617956207,2.75404934783323,1.56860233094692
2010,YR2010,Poland,POL,60.892,-0.285609121534849,47.1757868616952,2.85773725432735
2010,YR2010,Portugal,PRT,60.567,0.0459100367184907,39.8970411616989,1.93708196098854
2010,YR2010,Slovak Republic,SVK,54.685,0.0931912731899838,40.4379197770893,1.56976102880119
2010,YR2010,Slovenia,SVN,52.658,0.43607948463593,30.9666339061461,1.89386405075428
2010,YR2010,Spain,ESP,78.442,0.460408305051304,55.0888982220356,2.43113463203907
2010,YR2010,Sweden,SWE,85.056,0.852524628765313,7.54579040540365,1.64940993362121
2010,YR2010,Switzerland,CHE,73.607,1.0415580576588,38.8349023180484,0.657905123906996
2010,YR2010,Turkiye,TUR,70.825,1.40008860606542,50.6892922573184,8.9669281343332
2010,YR2010,United Kingdom,GBR,81.302,0.783888646646516,71.1941470673335,0.602160408635432
2010,YR2010,United States,USA,80.772,0.829616674709795,44.4925126429091,1.02943733820679
2011,YR2011,Australia,AUS,85.3,1.38952731561803,51.5628132199992,2.29247802028073
2011,YR2011,Austria,AUT,57.115,0.337080841831645,33.413717886573,1.40191493427276
2011,YR2011,Belgium,BEL,97.698,1.3010029017038,44.1116248348745,0.648034219951815
2011,YR2011,Canada,CAN,81.096,0.978697786570341,6.43568354118357,1.76566446625627
2011,YR2011,Chile,CHL,87.132,0.997514840169031,21.23513177644,3.62618323583881
2011,YR2011,Czechia,CZE,73.185,0.206747667335417,45.3714877638224,1.98251099186352
2011,YR2011,Denmark,DNK,86.957,0.411737855195019,67.25,1.31213398990708
2011,YR2011,Estonia,EST,67.965,-0.303582823643979,22.3165841000236,3.67986795909351
2011,YR2011,Finland,FIN,84.313,0.463558707499131,7.52443318305966,2.32123556803604
2011,YR2011,France,FRA,78.622,0.483675544447657,52.7408105457514,1.6502871934041
2011,YR2011,Germany,DEU,77.16,-1.8537146287573,47.9659169153087,0.910022423855418
2011,YR2011,Greece,GRC,76.649,-0.147951277402184,57.377812257564,3.11375165365917
2011,YR2011,Hungary,HUN,69.358,-0.283360435946948,58.9528333149232,3.9936143865376
2011,YR2011,Iceland,ISL,93.587,0.305468368224399,18.6852867830424,6.60055103298728
2011,YR2011,Ireland,IRL,61.742,0.436072439258428,66.1199012919147,1.20568584155705
2011,YR2011,Israel,ISR,91.892,1.84807786159597,23.8909426987061,1.60036139911642
2011,YR2011,Italy,ITA,68.444,0.171978290995717,46.8439526846523,1.88342627816685
2011,YR2011,Japan,JPN,91.069,-0.185226486410846,12.5130315500686,1.08027176258707
2011,YR2011,"Korea, Rep.",KOR,81.923,0.768971758582589,18.068731350962,2.20919995518876
2011,YR2011,Latvia,LVA,67.869,-1.82076700208005,29.183473411863,3.68792198277258
2011,YR2011,Lithuania,LTU,66.741,-2.25846389882827,44.7697609854166,3.49019426022174
2011,YR2011,Luxembourg,LUX,88.906,2.22266050326725,50.9893336855108,0.25111528958498
2011,YR2011,Mexico,MEX,78.111,1.39478996981758,52.1217109493557,3.08846155393052
2011,YR2011,Netherlands,NLD,87.879,0.466428782200821,55.1126927639383,1.57897407431895
2011,YR2011,New Zealand,NZL,86.1,0.762479795105218,43.1848391629638,6.28423893909166
2011,YR2011,Norway,NOR,79.455,1.297189390693,2.73515786706969,1.34465673332777
2011,YR2011,Poland,POL,60.78,0.0537697088781007,48.2611109296934,3.08506431236907
2011,YR2011,Portugal,PRT,61.167,-0.147084878575482,39.8445245114095,1.83401602752623
2011,YR2011,Slovak Republic,SVK,54.42,0.128936462723796,40.1285143902845,1.885069615658
2011,YR2011,Slovenia,SVN,52.883,0.207732702329724,30.8056189814355,2.14260566834084
2011,YR2011,Spain,ESP,78.673,0.355338396471428,54.0409698327599,2.37327299407857
2011,YR2011,Sweden,SWE,85.297,0.755150133665177,7.51976789888145,1.67048248278859
2011,YR2011,Switzerland,CHE,73.631,1.11187894263206,38.7589837028039,0.670935894205478
2011,YR2011,Turkiye,TUR,71.402,1.53156607830159,49.6953081350779,8.17395626522538
2011,YR2011,United Kingdom,GBR,81.57,0.781506562236639,70.9461414458728,0.690202927926714
2011,YR2011,United States,USA,80.944,0.726786704810745,44.2787583821449,1.20055910284662
2012,YR2012,Australia,AUS,85.402,1.74582000067359,50.3854314463116,2.26809636459164
2012,YR2012,Austria,AUT,57.147,0.45593747231891,33.1459040232671,1.3485513899381
2012,YR2012,Belgium,BEL,97.744,0.620163579337378,43.9894319682959,0.781226734946645
2012,YR2012,Canada,CAN,81.137,1.08581726304756,6.44363616895263,1.81134574390941
2012,YR2012,Chile,CHL,87.189,0.96307999965156,21.1894040875174,3.27493353961752
2012,YR2012,Czechia,CZE,73.197,0.139925655740972,45.6544089084553,2.25118564547244
2012,YR2012,Denmark,DNK,87.142,0.376272242619955,65.6,1.65472753047184
2012,YR2012,Estonia,EST,67.974,-0.357944411443807,22.550129747582,3.31546320909195
2012,YR2012,Finland,FIN,84.841,0.475809486683209,7.51949718648195,2.31449932102051
2012,YR2012,France,FRA,78.878,0.483998961260596,52.6790818124871,1.63179503677703
2012,YR2012,Germany,DEU,77.17,0.187727800567293,47.8108681930338,0.847918814268698
2012,YR2012,Greece,GRC,77.004,-0.540752950543684,56.5011636927851,3.44106864571792
2012,YR2012,Hungary,HUN,69.678,-0.516437606548041,58.9638793770021,3.88978874991118
2012,YR2012,Iceland,ISL,93.6,0.532100734916982,18.6753117206983,6.56118230413383
2012,YR2012,Ireland,IRL,61.942,0.4237438032978,65.8005516040064,0.987786848368475
2012,YR2012,Israel,ISR,91.96,1.84615132126711,24.3160813308688,1.30427042153324
2012,YR2012,Italy,ITA,68.684,0.269541239520996,46.4259869199711,1.9707531347602
2012,YR2012,Japan,JPN,91.148,-0.159710675844347,12.480109739369,1.12285396244805
2012,YR2012,"Korea, Rep.",KOR,81.851,0.525713660600414,18.3742678039256,2.1861850409628
2012,YR2012,Latvia,LVA,67.897,-1.24035915329271,29.5852282771144,3.45474494120834
2012,YR2012,Lithuania,LTU,66.864,-1.34120198821595,45.3489485273,3.97945678983967
2012,YR2012,Luxembourg,LUX,89.249,2.40154189982875,51.0475983313005,0.287951499538819
2012,YR2012,Mexico,MEX,78.405,1.35529442643505,51.7050335656781,3.17392496725059
2012,YR2012,Netherlands,NLD,88.588,0.370055034770235,54.6174377224199,1.65950447649648
2012,YR2012,New Zealand,NZL,86.161,0.548220797298334,42.571113896168,5.51752042632041
2012,YR2012,Norway,NOR,79.874,1.31344098868985,2.71818291334012,1.12794879173888
2012,YR2012,Poland,POL,60.654,-0.000239076003298365,47.4462804519626,2.91436343275584
2012,YR2012,Portugal,PRT,61.763,-0.405421787747567,40.0088437602358,1.92410769887828
2012,YR2012,Slovak Republic,SVK,54.28,0.170183855326072,40.0806854100815,1.9051089434031
2012,YR2012,Slovenia,SVN,53.108,0.210024305900448,30.36826717364,1.96350552854926
2012,YR2012,Spain,ESP,78.902,0.0649259625617232,53.8613782211471,2.4083041492621
2012,YR2012,Sweden,SWE,85.62,0.739763272434863,7.44219137000395,1.54714585772275
2012,YR2012,Switzerland,CHE,73.653,1.06181932886789,38.6855957080676,0.629370355568408
2012,YR2012,Turkiye,TUR,71.974,1.63114823337747,49.9032002390759,7.69487759202317
2012,YR2012,United Kingdom,GBR,81.837,0.695353132322269,71.020543132311,0.637404835144407
2012,YR2012,United States,USA,81.119,0.733599941250847,44.0649990707762,1.14932964297306
2013,YR2013,Australia,AUS,85.502,1.721151439989,48.3937102169923,2.28571763293922
2013,YR2013,Austria,AUT,57.336,0.589387254692989,32.9180804653417,1.25472121594195
2013,YR2013,Belgium,BEL,97.789,0.471340143966627,44.1380449141347,0.681174913459581
2013,YR2013,Canada,CAN,81.178,1.05659125917789,6.45155533545478,1.89423151227836
2013,YR2013,Chile,CHL,87.246,0.978805917146093,21.2243723202229,3.47337532789926
2013,YR2013,Czechia,CZE,73.29,0.0331699460503076,45.5969955969956,2.36477116624437
2013,YR2013,Denmark,DNK,87.292,0.416901360752097,65.7,1.30212758701465
2013,YR2013,Estonia,EST,68.122,-0.355891802625531,22.1992178513918,3.08811099529242
2013,YR2013,Finland,FIN,85.125,0.460723772785295,7.43196551383724,2.36735333127774
2013,YR2013,France,FRA,79.135,0.514773829097755,52.549232317366,1.45863217691004
2013,YR2013,Germany,DEU,77.18,0.272900214681538,47.8588626461821,0.942643214114216
2013,YR2013,Greece,GRC,77.355,-0.725120806658085,55.4926299456943,3.38260275850521
2013,YR2013,Hungary,HUN,69.953,-0.27536875707442,58.0691483486137,3.91569222279057
2013,YR2013,Iceland,ISL,93.633,0.945885900369151,18.6753117206983,5.85604625769497
2013,YR2013,Ireland,IRL,62.141,0.526556158855653,64.9876614893308,1.08521031466851
2013,YR2013,Israel,ISR,92.031,1.86605289478673,24.043438077634,1.30120145765742
2013,YR2013,Italy,ITA,68.979,1.1592511168095,46.0912085162215,2.14458980749233
2013,YR2013,Japan,JPN,91.226,-0.144271883387076,12.4499314128944,1.06671782970179
2013,YR2013,"Korea, Rep.",KOR,81.779,0.455218622164662,18.154291462238,2.09904711367279
2013,YR2013,Latvia,LVA,67.925,-1.07103480329077,30.1637552830765,3.1736633813955
2013,YR2013,Lithuania,LTU,66.986,-1.01200736818103,46.1332269644994,3.54492086525905
2013,YR2013,Luxembourg,LUX,89.574,2.31117625275217,50.8378456064573,0.261907196956465
2013,YR2013,Mexico,MEX,78.699,1.31555760676608,51.1772422130199,3.13878369494526
2013,YR2013,Netherlands,NLD,89.187,0.294820793441482,54.8411991688928,1.79086489326427
2013,YR2013,New Zealand,NZL,86.221,0.768347998194806,42.1784208727356,7.03371664955561
2013,YR2013,Norway,NOR,80.286,1.20914158930136,2.70359004539183,1.31530621016246
2013,YR2013,Poland,POL,60.529,-0.0603600174744649,47.059207733255,3.09116767594327
2013,YR2013,Portugal,PRT,62.352,-0.548815210952228,40.4027282294018,2.09548269898385
2013,YR2013,Slovak Republic,SVK,54.14,0.107458009492367,39.3736483114291,2.22652433451187
2013,YR2013,Slovenia,SVN,53.332,0.135726228915631,30.298411122145,1.97122520387357
2013,YR2013,Spain,ESP,79.133,-0.327669039579687,53.4439535395134,2.62234061320255
2013,YR2013,Sweden,SWE,85.936,0.847348652246305,7.4534350567843,1.46654001874605
2013,YR2013,Switzerland,CHE,73.674,1.14987975781229,38.5889133515538,0.656479392646711
2013,YR2013,Turkiye,TUR,72.531,1.69274545557577,49.9239894494757,6.67610812297851
2013,YR2013,United Kingdom,GBR,82.102,0.669740535540783,71.3024428553714,0.637535517007732
2013,YR2013,United States,USA,81.299,0.692860276624581,44.1246821508141,1.32108416447024
2014,YR2014,Australia,AUS,85.602,1.49156648912847,48.7383986566523,2.22094606810034
2014,YR2014,Austria,AUT,57.526,0.781541632525841,32.8914202617547,1.20074056404147
2014,YR2014,Belgium,BEL,97.833,0.44392928847521,43.9663143989432,0.637835968092569
2014,YR2014,Canada,CAN,81.218,1.00533757867378,6.45947450195693,1.58654807741954
2014,YR2014,Chile,CHL,87.303,1.06117867141393,21.1977426660857,3.94662062999462
2014,YR2014,Czechia,CZE,73.384,0.105277581527518,45.5322455322455,2.41345254208349
2014,YR2014,Denmark,DNK,87.41,0.507053283010163,66.315775,1.38246259773525
2014,YR2014,Estonia,EST,68.269,-0.262256175097854,22.4062571888659,3.16426999575923
2014,YR2014,Finland,FIN,85.175,0.413560207519414,7.46026522754944,2.39829480369459
2014,YR2014,France,FRA,79.394,0.473706907839969,52.5360830014044,1.55635615985933
2014,YR2014,Germany,DEU,77.19,0.416877359168292,47.9363714531384,0.904547674923055
2014,YR2014,Greece,GRC,77.702,-0.666113290031891,48.1070597362296,3.58413350571669
2014,YR2014,Hungary,HUN,70.227,-0.269378767165116,57.6813499890423,3.93478243181583
2014,YR2014,Iceland,ISL,93.667,1.11250475522796,18.6753117206983,5.27785989422778
2014,YR2014,Ireland,IRL,62.34,0.731001376585771,64.8279866453767,1.24588067114512
2014,YR2014,Israel,ISR,92.104,1.91954379859591,24.8475046210721,1.20588834068293
2014,YR2014,Italy,ITA,69.272,0.917504095962437,44.5086196984965,1.99786088974992
2014,YR2014,Japan,JPN,91.304,-0.132694222147042,12.3950617283951,0.996605700341743
2014,YR2014,"Korea, Rep.",KOR,81.707,0.628149861433639,17.9441650415683,2.05667705037638
2014,YR2014,Latvia,LVA,67.952,-0.941743354234222,30.0834043100262,3.54078138807732
2014,YR2014,Lithuania,LTU,67.108,-0.859827343070249,47.1252992817239,3.42319060134286
2014,YR2014,Luxembourg,LUX,89.884,2.35697870484045,50.8805730133698,0.289550438585059
2014,YR2014,Mexico,MEX,78.993,1.27768636604222,50.7976028190025,3.13208940239957
2014,YR2014,Netherlands,NLD,89.69,0.359828172726548,54.5888987830217,1.73834058014176
2014,YR2014,New Zealand,NZL,86.281,1.66101200071152,42.2163989214234,4.77685746074917
2014,YR2014,Norway,NOR,80.692,1.12773667734928,2.7026523658753,1.44284252426282
2014,YR2014,Poland,POL,60.403,-0.0748462292920506,47.1080048336001,2.84816192197022
2014,YR2014,Portugal,PRT,62.936,-0.539190466792077,39.996244771062,2.07611116482919
2014,YR2014,Slovak Republic,SVK,54,0.0970454215834878,39.2970049916805,2.75332283955059
2014,YR2014,Slovenia,SVN,53.557,0.0983519219451147,30.5283018867925,2.01709653525567
2014,YR2014,Spain,ESP,79.366,-0.298951059088036,53.1336838527818,2.53633649111861
2014,YR2014,Sweden,SWE,86.247,0.992219728591882,7.45341050724985,1.44329819446845
2014,YR2014,Switzerland,CHE,73.696,1.22010397343287,38.5135818402672,0.70129196236405
2014,YR2014,Turkiye,TUR,73.077,1.70264361643927,50.0942011096241,6.55723547339657
2014,YR2014,United Kingdom,GBR,82.365,0.736463978721671,71.2272144835283,0.746524020846814
2014,YR2014,United States,USA,81.483,0.733361519937424,44.1843601802475,1.17206510494526
2015,YR2015,Australia,AUS,85.701,1.43921665259925,45.3144240657095,2.37609867379823
2015,YR2015,Austria,AUT,57.715,1.12099250236958,32.9429229277751,1.1297901935645
2015,YR2015,Belgium,BEL,97.876,0.579446241677791,43.8573315719947,0.6864147804639
2015,YR2015,Canada,CAN,81.259,0.746339477969813,6.46750520601544,1.86983594598587
2015,YR2015,Chile,CHL,87.36,1.17771785691816,21.2297520483315,3.7094042753649
2015,YR2015,Czechia,CZE,73.477,0.196588748472653,45.2532055433234,2.21121387268241
2015,YR2015,Denmark,DNK,87.526,0.706423849687002,65.847475,0.957580201288368
2015,YR2015,Estonia,EST,68.416,0.0655525295417938,22.8433402346446,2.85804688997265
2015,YR2015,Finland,FIN,85.225,0.329383885818507,7.48050409660755,2.25370768976039
2015,YR2015,France,FRA,79.655,0.355569240058298,52.4637617636155,1.60564438654459
2015,YR2015,Germany,DEU,77.2,0.865702643950251,47.9590666743106,0.684691591379231
2015,YR2015,Greece,GRC,78.046,-0.658861360878339,48.0915438324282,3.86470314774326
2015,YR2015,Hungary,HUN,70.5,-0.237855001984657,57.6813499890423,3.78846931262631
2015,YR2015,Iceland,ISL,93.7,1.04194038662969,18.6733167082294,5.31074407801313
2015,YR2015,Ireland,IRL,62.538,0.944845307474728,64.3054144287995,0.896199998748098
2015,YR2015,Israel,ISR,92.179,1.98128897562083,24.6719038817006,1.24469096333403
2015,YR2015,Italy,ITA,69.565,-0.0963761331392095,43.7748124902779,2.06523676190304
2015,YR2015,Japan,JPN,91.381,-0.106124993746747,12.3347050754458,1.03412007048647
2015,YR2015,"Korea, Rep.",KOR,81.634,0.527288497407793,17.815177792601,2.00390779269061
2015,YR2015,Latvia,LVA,67.98,-0.818626340945853,30.2842817426519,3.49467522671827
2015,YR2015,Lithuania,LTU,67.23,-0.940753796646208,47.9792498004789,3.42067512033113
2015,YR2015,Luxembourg,LUX,90.179,2.35995118136865,50.9893336855108,0.223732628740735
2015,YR2015,Mexico,MEX,79.285,1.24116450246976,50.7626224954345,3.19192365688526
2015,YR2015,Netherlands,NLD,90.173,0.443220089035769,54.8262548262548,1.72432783388019
2015,YR2015,New Zealand,NZL,86.341,2.0360339086492,40.6820857544339,4.47129317772382
2015,YR2015,Norway,NOR,81.091,0.995084736958414,2.70004137564292,1.53755759894676
2015,YR2015,Poland,POL,60.278,-0.0666411009657168,46.9349096965936,2.37464410875059
2015,YR2015,Portugal,PRT,63.514,-0.414141101993213,39.7222440549486,2.09944392552801
2015,YR2015,Slovak Republic,SVK,53.889,0.0950338786482762,39.2787321658833,2.19798438934877
2015,YR2015,Slovenia,SVN,53.781,0.075190689011533,30.6062772432556,2.09659621336938
2015,YR2015,Spain,ESP,79.602,-0.077588861590047,53.1890621841609,2.73536317152164
2015,YR2015,Sweden,SWE,86.553,1.05745468551674,7.43498868578537,1.44955838205644
2015,YR2015,Switzerland,CHE,73.718,1.13833715247736,38.4384160048466,0.619280783065276
2015,YR2015,Turkiye,TUR,73.611,1.66948158450263,50.0903031326741,6.86837534505832
2015,YR2015,United Kingdom,GBR,82.626,0.792367505802859,70.8386723432398,0.63445245275453
2015,YR2015,United States,USA,81.671,0.73621730882542,44.2440272776368,1.03393378310334
2016,YR2016,Australia,AUS,85.8,1.56194049810399,44.5399257932247,2.40423129264832
2016,YR2016,Austria,AUT,57.905,1.08139629872802,32.3578526417838,1.11031647926172
2016,YR2016,Belgium,BEL,97.919,0.506300002451376,44.6103038309115,0.628433475870949
2016,YR2016,Canada,CAN,81.3,1.13234865466606,6.47475514717938,1.86222589313529
2016,YR2016,Chile,CHL,87.422,1.32520687841934,21.1716509847592,4.19908937128947
2016,YR2016,Czechia,CZE,73.57,0.192048415842684,45.17549540215,2.08704712424115
2016,YR2016,Denmark,DNK,87.642,0.780392644135167,65.6275,0.961160974086306
2016,YR2016,Estonia,EST,68.563,0.0291122255540077,23.0733839429492,2.11360999746642
2016,YR2016,Finland,FIN,85.275,0.287421401687637,7.48576881313547,2.31061337452533
2016,YR2016,France,FRA,79.917,0.263868788565368,52.4475461002233,1.43711486668854
2016,YR2016,Germany,DEU,77.224,0.807218538573871,47.6843370735058,0.69843112985447
2016,YR2016,Greece,GRC,78.387,-0.415913028277122,47.6027928626843,3.51534024837597
2016,YR2016,Hungary,HUN,70.779,-0.295110604845478,57.8785886478194,3.88933957319236
2016,YR2016,Iceland,ISL,93.735,1.38808149583838,18.6733167082294,4.58122112342326
2016,YR2016,Ireland,IRL,62.737,1.12883406399428,64.7554071708521,0.947349103961891
2016,YR2016,Israel,ISR,92.256,1.9603489624817,25.5083179297597,1.24112898113092
2016,YR2016,Italy,ITA,69.855,-0.169884073301448,43.3250596852407,1.9283733073049
2016,YR2016,Japan,JPN,91.457,-0.0511374152133631,12.2661179698217,1.12498130848332
2016,YR2016,"Korea, Rep.",KOR,81.562,0.396851823381145,17.4460708387613,1.85903488299151
2016,YR2016,Latvia,LVA,68.021,-0.913885332226604,31.0315457920195,3.25954215081562
2016,YR2016,Lithuania,LTU,67.366,-1.27069453298857,47.1552632419144,3.10876135276592
2016,YR2016,Luxembourg,LUX,90.46,2.15531198799205,50.7488949138849,0.214197008159042
2016,YR2016,Mexico,MEX,79.577,1.20325950587092,50.5866920445485,3.34646441999055
2016,YR2016,Netherlands,NLD,90.635,0.532178879608489,53.9055539055539,1.76653203206948
2016,YR2016,New Zealand,NZL,86.4,2.24603210015584,40.3099008772929,5.55164392802769
2016,YR2016,Norway,NOR,81.485,0.880969815359919,2.69388608214041,2.09231450531091
2016,YR2016,Poland,POL,60.178,-0.04298513087435,46.9447075345374,2.53723261820447
2016,YR2016,Portugal,PRT,64.086,-0.315459016997883,39.5066458819112,2.06581098417221
2016,YR2016,Slovak Republic,SVK,53.806,0.128922329956911,39.2262895174709,2.24457420158616
2016,YR2016,Slovenia,SVN,54.02,0.0731972072415279,30.6563399860987,1.98017135976102
2016,YR2016,Spain,ESP,79.84,0.0844301500680736,52.5772473596977,2.82572003160238
2016,YR2016,Sweden,SWE,86.852,1.25645398510305,7.41674708031197,1.39874442557708
2016,YR2016,Switzerland,CHE,73.739,1.09203117387253,38.3634970415803,0.65072166738136
2016,YR2016,Turkiye,TUR,74.134,1.63994240407574,49.8005535127269,6.14229206403875
2016,YR2016,United Kingdom,GBR,82.886,0.757874492811929,71.7148836440293,0.566834503763194
2016,YR2016,United States,USA,81.862,0.724676067451429,44.3037053070702,0.942644552842604
2017,YR2017,Australia,AUS,85.904,1.68452310845434,48.3406179391109,2.70247380513086
2017,YR2017,Austria,AUT,58.094,0.694621103604983,32.1694134755211,1.21053643138638
2017,YR2017,Belgium,BEL,97.961,0.385228018372369,43.8243064729194,0.665093660241847
2017,YR2017,Canada,CAN,81.35,1.19952071057872,6.47185517071381,1.88999463244888
2017,YR2017,Chile,CHL,87.49,1.42514142087535,21.1920939515717,4.28097161377037
2017,YR2017,Czechia,CZE,73.675,0.265642663548985,45.6029011786038,2.0576068880787
2017,YR2017,Denmark,DNK,87.757,0.643350903737356,65.7825,1.30480035996571
2017,YR2017,Estonia,EST,68.717,0.121070631466687,22.9707602339181,2.38620546594402
2017,YR2017,Finland,FIN,85.325,0.234670531705453,7.4690708081074,2.31594204179389
2017,YR2017,France,FRA,80.18,0.29020211635109,52.410066897145,1.54241477388973
2017,YR2017,Germany,DEU,77.261,0.373724559895838,47.7631164667831,0.851748919550925
2017,YR2017,Greece,GRC,78.724,-0.197783224759792,46.9630783553142,3.85638896453125
2017,YR2017,Hungary,HUN,71.062,-0.265860932255517,58.1087004163927,3.75356686379241
2017,YR2017,Iceland,ISL,93.773,2.34558267643862,18.6733167082294,3.78294287228081
2017,YR2017,Ireland,IRL,62.947,1.08867556062,65.1618522281899,1.17939797218571
2017,YR2017,Israel,ISR,92.336,1.93872567441099,29.7597042513863,1.20730222550317
2017,YR2017,Italy,ITA,70.144,-0.14986111697397,43.3743295977925,1.97268467311393
2017,YR2017,Japan,JPN,91.535,-0.081874296046114,12.1920438957476,1.12844054943922
2017,YR2017,"Korea, Rep.",KOR,81.503,0.280968018301691,17.1951594708235,1.8507562953431
2017,YR2017,Latvia,LVA,68.075,-0.886215573292392,31.0636861812397,3.55239259613126
2017,YR2017,Lithuania,LTU,67.516,-1.39832220092102,46.8590859022046,3.50751154955695
2017,YR2017,Luxembourg,LUX,90.727,2.43097641776115,50.9458294166544,0.23457255011554
2017,YR2017,Mexico,MEX,79.867,1.16396694963579,49.8706242444507,3.38107388194982
2017,YR2017,Netherlands,NLD,91.077,0.591203366164118,54.024354024354,1.85559496359799
2017,YR2017,New Zealand,NZL,86.466,2.08872272281936,40.4238350233565,5.91291729137151
2017,YR2017,Norway,NOR,81.871,0.807673181884948,2.69802778789613,1.97646281978842
2017,YR2017,Poland,POL,60.105,0.0124800985844923,47.2321107808877,2.87229845690723
2017,YR2017,Portugal,PRT,64.652,-0.243889410358812,40.1000899508327,2.09586857603127
2017,YR2017,Slovak Republic,SVK,53.751,0.155178995687406,39.0806988352745,2.09065502455418
2017,YR2017,Slovenia,SVN,54.273,0.0651590392490152,30.5411136105194,1.83972417134003
2017,YR2017,Spain,ESP,80.08,0.234587922968563,52.6387138276281,2.7885291517876
2017,YR2017,Sweden,SWE,87.146,1.34744505956262,7.39330060221358,1.44353822862843
2017,YR2017,Switzerland,CHE,73.761,0.933155888738653,38.2882339141862,0.623019115233245
2017,YR2017,Turkiye,TUR,74.644,1.60131223365858,49.3275989761314,6.03862979568919
2017,YR2017,United Kingdom,GBR,83.143,0.679374473924223,72.1950667548465,0.593378706173113
2017,YR2017,United States,USA,82.058,0.63264399508256,44.363367353855,0.94941971387699
,,,,,,,
,,,,,,,
,,,,,,,
Data from database: World Development Indicators,,,,,,,
Last Updated: 09/16/2022,,,,,,,
